,date,review,rating,isEdited,title,userName
1291,2018-04-24 15:24:27,It crashes. Used to be working fine. I tried to uninstall and re-install again. Still crash!!!,1,False,I can't open the apps.,Chiknoor
1292,2019-10-08 15:02:01,Preferred the interface before the updated,1,False,Sometimes old is better,AM🌚
1293,2016-12-10 07:00:52,"After i updated, i was not able to open the app",2,False,App crash,1213mm
1294,2016-12-14 05:49:40,Hello! Please check before you release the update to the public! App keep crashing after launching it. Stupid update!,1,False,Stupid app! Keep crashing after update!,Takeshi Mushroom
1295,2019-10-05 02:15:27,"Why do you keep releasing updates every day. Especially with the same description? If you update, indicate what you update.",1,False,Update the App every day???,Mckenzycal
1296,2019-08-29 00:04:44,Have been trying to launch the peek balance and Face ID thing but it always says the service is not available now..,1,False,Peek and Face ID don’t work,kwljk
1297,2019-02-27 00:07:42,"Update to latest version this morning.
App totally can’t be use. Shows internet connection error",1,False,Useless,Eddy Ng
1298,2018-06-29 16:00:12,"Can't open app in this version. 

Crashes instantly. I don't see how forcing people to go safari to login ibanking is any more secure.",1,False,Unable to open app,Uberex
1299,2018-01-28 07:55:02,No more touch ID and no Face ID and no more slide and hold to peek function! A hassle to keep logging in manually. It is like going backwards in technology. Please bring it back.,1,False,Best features gone,Christian Chen
1300,2019-08-16 03:35:04,Problem while tapping the digital token... can’t able to enable.,3,False,Digital token,badvsworst
1301,2017-02-04 05:13:09,The app always crashes after it starts. 100% unusable and still it is not fixed for months.,1,False,Redundant app,SirBerp
1302,2016-06-25 18:56:03,Couldn't log in after updating,1,False,Working fine until the update!,Iphone4no1lover
1303,2016-04-24 03:39:20,What's the point of saving my touch ID when i can't even use it to log in?,2,False,Touch id issue,axxornine
1304,2019-10-07 15:12:35,Your digital token never works. None of the other banks have this issue.,1,False,So much for updated interface,wh1t35m1th92
1305,2019-10-06 09:55:41,Just did an update to IOS13 and digital token is not workable. Can’t log in to account now :(,2,False,Digital token is disconnected after update to IOS 13,Hoo Chee Wai
1306,2019-08-20 01:08:11,The app is not screen optimized yet for bigger phone. The features of the app isn’t that better for the old one. 👎🏼,1,False,Screen Optimisation,Kenneth1228
1307,2018-03-17 18:59:26,Hi when is the face recognition feature coming up???,3,False,Face recognition,Uabbyss
1308,2018-12-14 15:05:03,"Since the recent few updates, cannot login from ipad anymore",1,False,Cannot login from ipad,bkyeo
1309,2017-11-30 02:06:26,"Ever since the iPhone X came out, the Touch ID/ Face ID instant login does not work. I can no longer sneak a peak at my account balance.",2,False,FaceID does not work,vanguy79
1310,2016-07-04 15:23:01,App does not work on the latest update. Does not even allow user to login upon button clicked.,1,False,App not working,Kungfu pp
1311,2019-10-07 04:30:37,"after the last update the app keep crashing, can’t log in, please fix it asap",1,False,Crash,ᴄʟᴀᴡM3RS4L
1312,2019-10-06 03:45:56,"Latest version updated, manage digital token doesnt work.",2,False,Bug,Amxrulaz
1313,2019-10-01 16:11:17,Am using face id to log in but am constantly told there is a problem. I cant use my pin either,1,False,Cant log in,cuddleskopi123
1314,2019-08-16 04:41:33,"After the latest update, digital token not working. Unable to log in to online banking because of that. 

Please fix it.",1,False,Digital Token Not Working,Nexcold
1315,2019-08-15 03:43:02,I’ve been trying to log in to my ibanking on my laptop for the past 30 mins but I can’t cos I cannot generate the digital token on my app. Fail......,1,False,Digital Token does not work!,sfnheart
1316,2016-03-15 00:06:43,"1. Design is ok, but looks plain
2. TouchID isn't working it stated to contact administration",3,False,Need improvements,Qairul
1317,2016-08-19 14:13:26,When use Apple Watch check balance always show service not available,1,False,Can't support Apple Watch,Nero lai
1318,2019-10-09 03:33:39,"Screw up log in since the last.. update. 
Having difficulties log in, token etc etc.",1,False,Sign in problem,Apy kaz
1319,2019-10-05 03:14:10,"Digital token is disabled again. After every update, have to rekey in ID and password to set up the account, irritating",1,False,Poor update,siong0625
1320,2019-03-24 22:30:02,"Hi there, the app stalled pretty often recently. And it is becoming very frustrating when needing to do some banking on the go.",2,False,App Stalled,wmwoon
1321,2019-08-15 03:19:43,Unable to perform digital token authentication for other device. After login it simply crash.,1,False,Terrible UI after update.,Kenzojoey
1322,2019-05-08 06:21:12,"Change the 6 digit OTP text to be at the top please like UOB or OCBC. Having to click on the SMS to see the OTP, remembering it and coming back to your APP is just not smooth.",1,False,OTP function is annoying.,Saintfx
1323,2017-11-07 09:18:34,Iphone X not supported for faceID and quick view balance. Now need to always key in login n password. Please rectify asap.,1,False,Iphone X not supported for faceID and quick view balance,euphosis
1324,2016-12-27 06:38:28,Because it's highly inconvenient that the app is unusable.,1,False,When are you fixing the crash?,OosieWoosie1234
1325,2016-07-16 10:46:49,"After log in, have to re-log in again, but still can't be used",1,False,Can't be used,Dm53789
1326,2016-07-09 09:54:51,"After loading, the icon can not even function. Now l cannot remove it, cannot access it, what should l do?",1,False,Cannot use,MHSPSANDY
1327,2016-06-24 03:43:14,This app looks boring to me unlike the old version. And this app is unfriendly too. I hope they fixs the bugs soon.. Not helping...,1,False,Prefer the old version,Annoycustomer
1328,2019-10-05 01:54:12,Previously we just need FaceID to view our balances and to execute our transactions. Now we need another step (SMS or token) to do so. It's not productive. Pls use only FaceID and FingerprintID without the need for SMS or token.,1,False,FaceID and SMS/token,ericlim
1329,2019-08-15 06:13:01,"Where to activate the digital token?????
The previous version is easy to find. This new version won’t allow me to authenticate transaction with the digital token!!",1,False,Digital token?????,sanzo71
1330,2019-08-14 14:44:19,Just updated the apps then now too slow to open and have error.,1,False,Updated apps,froilan69
1331,2018-04-26 01:45:02,Crash on start on latest version on iOS 9,2,False,Crash on start,AlecGH
1332,2017-01-20 16:00:29,Unable to use Touch ID and Peek Balance in my Iphone 7 Plus.  Please look into the matter. Thank you.,2,False,Touch ID and Peek Balance,hazecabz
1333,2017-04-15 09:47:01,"There's an error on the app, I can't seems to view or transfer. It keep asking me to re login but still can't.",1,False,Error on the app,Jtbyfour
1334,2016-12-06 13:15:17,Keep crashing when the app is loading. Please fix it.,1,False,Constant crashes,G9ZK2
1335,2019-03-01 12:16:07,Keep showing unable to verify connection,1,False,Can’t log in for 2 days,Spinnacle
1336,2019-02-22 14:19:05,Update always so many issues. Now cannot use digital token and sms token. All failed.,1,False,Low Quality Service,Rocky Knight
1337,2018-04-22 14:07:12,My iPhone6 completely can not log in the application after update. I don't know what happened.,1,False,Can not log in,Lok_wai_see
1338,2019-09-01 11:51:57,"This is the worst update ever, now the digital token is not working and my physical token is deactivated. Wake up and test properly before u launch a new update!!!",1,False,Digital token,Alv37
1339,2019-08-14 09:33:50,I try using the app for the OTP. It didn’t worked. Just direct me back to log in page. Please fix the error.,1,False,Unable to provide OTP,JaneL85
1340,2018-06-28 00:19:50,Pls add Sri Lanka banks also for remittance services,5,False,Send money,Ambisgqwe
1341,2018-12-10 13:31:33,Theme on phone persistently defaulted to DBS even if POSB is selected on the web page. Digital token not working when using IPAD. Please fix.,2,False,Incorrect theme,YouVersionFrnd
1342,2018-04-23 12:03:12,It was okay at first but the apps kept crashing for the past few days,1,False,Apps crashing,Rayne reimer
1343,2018-04-23 01:14:20,"After updated, I cannot open the app anymore, my iOS version is iOS 9.0. Why so lousy?",1,False,Cannot launch the app,Kmk2018
